title,link,body
Data Quality Analyst,https://www.reed.co.uk/jobs/data-quality-analyst/39826930?source=searchResults#/jobs/data-analyst-jobs,"£50,000 - £60,000 per annum















London



, South East England




Permanent, full-time







                        Apply now
                    


 My Client, a large financial services company in London are seeking a strong Data Quality Analyst. The ideal candidate will play a key part within the data analysis using SQL, BI & Statistical tools against the companies Data Warehouse and Data Quality framework. The candidate will need to play a key part in keeping the Data Warehouse up to date as well as creating and maintaining process documentation. The ideal candidate must have:  Data Analyst experienceStrong Data Governance experienceAn excellent Data Quality skill-setStrong Data warehousing experienceSQL, T-SQL and PL/SQL experienceExcellent communication skillsStrong stakeholder management experience. **Please apply if you have the above skill-set** McGregor Boyall is an equal opportunity employer and do not discriminate on any grounds.  


Required skills

Data Analyst - Data Quality - SQL - T-SQL ETL - Data Governance - Data Warehouse - DWH - FX - Kimball



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39826930
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Insight Analyst,https://www.reed.co.uk/jobs/data-insight-analyst/39729026?source=searchResults#/jobs/data-analyst-jobs,"£32,000 - £40,000 per annum















London



, South East England




Permanent, full-time



                n/a
            






                        Apply now
                    


A new opportunity available for a Data Insight Analyst to join a fast growing fashion brand within central London, offering a chance to make an immediate impact to this small but rapidly expanding business through data insights. As Data Insight Analyst your responsibilities will include;- Providing extensive analysis around ecommerce trading, digital marketing channels, direct marketing campaigns, promotional impact, customer behaviours, product performance, social media platforms and more.- Translating raw data to key stakeholders (who may not be data savvy) to be used for actionable strategies  - Run daily, weekly and monthly reports- Website analytics using Google Analytics- Customer behaviour insights with CRM software’s such as OmetriaIn order to be considered for the Data Insight Analyst position you will need- Up to 2 years experience in a similar position- Experience within the FMCG, fashion or retail environment- Experience with Google Analytics and SQL- Advanced Excel knowledge- A sound understanding of digital marketing and how it links in with other marketing channelsYou will need to be an data driven and strategic thinker and very comfortable using data to make recommendations and drive decisions. Comfortable generating user-friendly reporting dashboards, you will be required to prepare written analysis and present findings  so will therefore need excellent written and verbal communication skills. This is an opportunity to join a small fashion brand that is growing quickly in a fast paced industry.


Required skills

Ecommerce
FMCG
Google Analytics
Data Analyst
Insight Analyst



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39729026
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39838094?source=searchResults#/jobs/data-analyst-jobs,"£22,000 - £45,000 per annum















Daresbury



, Cheshire




Permanent, full-time



                n/a
            


                Be one of the first ten applicants
            






                        Apply now
                    












Graduate Data AnalystSalary: £22-28k (£45k OTE)Ref: J3522:NW:GJ:GDA:AThey promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. We have already placed a number of Pareto graduates into this role and the success of the business and candidates  has meant they are looking to expand the team further and invest in new graduate talent!The Role: Graduate Data Analyst Sector: Tech/Telecoms As a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:•Effectively evaluate and analyse data •Ensure that company data is record accurately and is correct •Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies• Perform regular client outreach to promote the company’s proposition and secure businessBenefits/What you get: - A basic salary of between £22-28,000, dependent on experience- Targeted OTE of up to £45,000- Yearly sales kick off in the US!- Company holidays that reward success- Regular socials in a welcoming, inclusive atmosphere- Lucrative bonus and incentive schemes- Excellent scope for progression with a global firm- The chance to be part of a tight-knit team in sleek, modern officesGraduate Data Analyst: What we’re looking for•Essential: Degree educated, any discipline•Drive and ambition with the desire to succeedNext Steps: If you require this job specification or to apply in an alternate format please visit the Pareto website. (Please note that due to the high volume of applications we receive we are unable to contact all applicants directly. If you haven’t heard from us within 28 days please consider your application to have been unsuccessful.)


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39838094
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39678274?source=searchResults#/jobs/data-analyst-jobs,"£21,000 - £30,000 per annum















Manchester



, Lancashire




Permanent, full-time



                n/a
            






                        Apply now
                    












Graduate Data Analyst£21K (£30K OTE)ManchesterREF: J2684:MAN:GJ:DA:AThey promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the financial sphere, they’re now looking to relocate ambitious graduates to their Manchester  office! We have already placed a number of Pareto graduates into this role and the success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!The Role: Graduate Data Analyst Sector: Tech/Telecoms As a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:- Effectively evaluate and analyse data - Ensure that company data is record accurately and is correct - Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies- Perform regular client outreach to promote the company’s proposition and secure businessBenefits/What you get: - A competitive basic salary of £21,000- Y1 OTE of £30K OTE+- Excellent training that is geared towards your progression- A laptop- Regular socials in an inclusive, welcoming atmosphere- Increasing autonomy and progression as you progress- A modern, fun office in a highly sought after Manchester locationGraduate Data Analyst: What we’re looking for- Essential: Degree educated, any discipline- Drive and ambition with the desire to succeedNext Steps: If you require this job specification or to apply in an alternate format please visit the Pareto website. (Please note that due to the high volume of applications we receive we are unable to contact all applicants directly. If you haven’t heard from us within 28 days please consider your application to have been unsuccessful.)


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39678274
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Business Analyst,https://www.reed.co.uk/jobs/data-business-analyst/39777113?source=searchResults#/jobs/data-analyst-jobs,"£500.00 - £550.00 per day















City Of London



, London




Contract, full-time







                        Apply now
                    


 Data & BI Business Analyst, London, Negotiable £Join a striving Insurance organisation as a Data & BI Business Analyst. Central London based, Negotiable £, 3+ Month contract.Your new roleJoining the Business Analysis team as a BI/Data Analyst, you will be key to ensuring clients' needs across the London and Global Insurance Markets are understood and can be easily translated into outcomes.You will work closely with Product teams and constantly interact with Software Engineers, Testers and Subject Matter Experts on a range insurance-specific products and projects. What you'll need to succeed  SQL skills to query complex data setsData visualisation, either building or rolling out to usersData ingestion processes and the ability to read and understand database schemasExperience working in a London Insurance Market.Excellent stakeholder management. What you'll get in return  Negotiable £London based offices3+ month contract What you need to do nowIf you match these requirements of know someone who does, please send an updated version of your CV to the details below. Hays Specialist Recruitment Limited acts as an employment agency for permanent recruitment and employment business for the supply of temporary workers. By applying for this job you accept the T&C's, Privacy Policy and Disclaimers which can be found at hays.co.uk 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39777113
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Marketing Data Analyst,https://www.reed.co.uk/jobs/marketing-data-analyst/39845272?source=searchResults#/jobs/data-analyst-jobs,"£30,000 - £35,000 per annum















London



, South East England




Permanent, full-time



                Be one of the first ten applicants
            






                        Apply now
                    


 MARKETING DATA ANALYST LONDON 30,000 - 35,000 Do you have a curious mindset and the drive to want to explore and understand analytical problems? Are you looking to be in a dynamic environment where you will be supported by your team and wider organisation? THE COMPANY I'm working with a leading consultancy who are looking for a bright Marketing Data Analyst to join their close-knit analytics function. You will actively add value to the overall successes of the business straight away and be a key driver within the team. THE ROLE As an Marketing Data Analyst, you will be:  Conducting analysis to provide actionable insight to support a range of clients on business queries across marketing campaigns, revenue and financial performanceUsing your insight to tell a story with the data and support in strategic decision makingIdentifying which data sources are needed and actively driving the analysis across a range of projects including customer lifetime value and loyaltyPresenting your findings back across to senior stakeholders in the business with confidence YOUR SKILLS AND EXPERIENCE  Proven experience using Excel commerciallyExperience using SQL and PowerBI or a similar visualisation toolStrong communication skillsExperience using data visualisation tool is desirable THE BENEFITS  Pension schemeHealthcareFlexible workingBonus scheme HOW TO APPLY Please register your interest by sending your CV to Gina Falleroni via the apply link on this page. 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39845272
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39744883?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £40,000 per annum















Slough



, Berkshire




Permanent, full-time



                n/a
            






                        Apply now
                    












Role: Graduate Data AnalystSalary: £25K (£40K OTE)Location: MaidenheadREF: J2684:M4:GJ:GDA:M3They promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the tech sphere, they’re now looking to relocate ambitious graduates to their office! We have  already placed a number of Pareto graduates into this role and the success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!Benefits/What you get: - A competitive basic salary of £25,000- Y1 OTE of £40K- Lucrative bonus/incentive schemes- An annual all expenses paid trip that rewards success- Excellent scope for progression into a variety of roles- Pension and Health schemes- Cycle to work scheme- A vibrant, inclusive culture with regular socials!- Exposure to high-level clients within a variety of spheresThe Role: Graduate Data Analyst Sector: TechAs a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:•Effectively evaluate and analyse data •Ensure that company data is record accurately and is correct •Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies• Perform regular client outreach to promote the company’s proposition and secure new businessGraduate Data Analyst: What we’re looking for•Essential: Degree educated, any discipline•Drive and ambition with the desire to succeedNext Steps: If you require this job specification or to apply in an alternate format please visit the Pareto website. (Please note that due to the high volume of applications we receive we are unable to contact all applicants directly. If you haven’t heard from us within 28 days please consider your application to have been unsuccessful.)


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39744883
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39707246?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £40,000 per annum















Reading



, Berkshire




Permanent, full-time



                n/a
            


                Be one of the first ten applicants
            






                        Apply now
                    












Role: Graduate Data AnalystSalary: £25K (£40K OTE)Location: MaidenheadREF: J2684:M4:GJ:GDA:JANThey promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the tech sphere, they’re now looking to relocate ambitious graduates to their office! We have  already placed a number of Pareto graduates into this role and the success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!Benefits/What you get: - A competitive basic salary of £25,000- Y1 OTE of £40K- Lucrative bonus/incentive schemes- An annual all expenses paid trip that rewards success- Excellent scope for progression into a variety of roles- Pension and Health schemes- Cycle to work scheme- A vibrant, inclusive culture with regular socials!- Exposure to high-level clients within a variety of spheresThe Role: Graduate Data Analyst Sector: TechAs a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:•Effectively evaluate and analyse data •Ensure that company data is record accurately and is correct •Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies• Perform regular client outreach to promote the company’s proposition and secure new businessGraduate Data Analyst: What we’re looking for•Essential: Degree educated, any discipline•Drive and ambition with the desire to succeedNext Steps: If you require this job specification or to apply in an alternate format please visit the Pareto website. (Please note that due to the high volume of applications we receive we are unable to contact all applicants directly. If you haven’t heard from us within 28 days please consider your application to have been unsuccessful.)


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39707246
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39652648?source=searchResults#/jobs/data-analyst-jobs,"£24,000 - £35,000 per annum















Sandiway



, Cheshire




Permanent, full-time



                n/a
            






                        Apply now
                    












Graduate Data AnalystLocation: Cheshire/SurroundingRef: J9897:NW:ASM:GJ:GDA:CHESSector: Pharmaceutical/ManufacturingThey promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the Pharmaceutical sphere, they’re now looking to relocate ambitious graduates to their Cheshire  office! We have already placed a number of Pareto graduates into this role and the success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!The Role: Graduate Data Analyst Sector: PharmaceuticalAs a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:- Ensure that company data is record accurately and is correct - Effectively evaluate and analyse data - Work as part of a team to evaluate and analyse key data that will be used to shape future business strategiesPerform regular client outreach to promote the company’s proposition and secure business- A competitive basic salary of between £24,000-£28,000- Y1 OTE of £35K- Company car!- Extensive training programme in a supportive environment- Excellent scope for progression- A fast-paced and inclusive culture- Locations nationwide!You:- Educated to a 2.1 degree level standard- Exceptional interpersonal and communication skills- Ambitious and driven- A full, clean driving licence- Some commercial experience/business acumen is beneficial- Strong work ethic


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39652648
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39717576?source=searchResults#/jobs/data-analyst-jobs,missing
Data Analyst,https://www.reed.co.uk/jobs/data-analyst/39779799?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £28,000 per annum















Erith



, Kent




Permanent, full-time







                        Apply now
                    


 Data Analyst, Erith, Kent.  £25,000 basic salary with OTE of £28,000  The Würth Group is a leading industrial consumable products provider with over 400 companies and a global workforce of 75,000. Our dedication to quality products and excellent customer service has earned us an enviable reputation and on-going growth. Our  divisional Field Sales Consultants sell across four main industries; Automotive, Wood, Metal & Construction. Our aim is to drive sales and grow our business with existing customers and seek out opportunities through new customers. Position Summary The successful candidate will analyse all e-Business related data that comes from our customer's interactions with the brand online for both Würth UK and Würth Ire. As part of the role you will have a direct input into the strategy of the e-Business department  communicating insights and providing solutions that have demonstrable results. Essential duties and responsibilities  Define key performance indicators and identify the most relevant data to improve existing reporting.Interpretation of data and analysis of customer online behaviour so as to make recommendations to influence strategic decision making in the department.Work with the colleagues responsible for inbound marketing to provide strategic insight backed up by data of current customer behaviour to improve conversion rates and focus budget.Work with IT colleagues and tracking software platforms to get in place, configure and test different tracking snippets.Other duties as assigned by your line manager. Requirements  Strong quantitative analytical skills.Strong attention to detail and accuracy.2 years' experience in web analysis, online commerce or related fields.Advanced knowledge of web analytics platforms such as (GA & PIWIK) and Excel is required.Knowledge of and experience in GTM is essential with knowledge of Hotjar software advantageous.The successful candidate will be proactive and must have great communication skills and a can do attitude.Degree in Business Administration or equivalent advantageous but not essential. If this sounds like you and you would like to build a career with a modern, progressive company with an eye on the future, apply for this position by clicking the button below. Be a part of the Würth success story; work in a positive environment alongside  a multi-national team. 


Required skills

Strategy
Online
Data Analyst
Web Analysis
e-Business



 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39779799
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39768942?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £30,000 per annum















Ashton-under-Lyne



, Lancashire




Permanent, full-time



                n/a
            






                        Apply now
                    












Title: Graduate Data AnalystSalary: Basic salary of £25,000 with Y1 OTE of £30,000Location: Ashton-under-LyneREF: J9449:MAN:GJ:GDA:ASHSector: Technology/SecurityThey promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the Security sphere, they’re now looking to relocate ambitious graduates to their Ashton-under-Lyne  office! We have already placed a number of Pareto graduates into this role and the success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!The Role: Graduate Data Analyst Sector: Technology/SecurityAs a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:- Effectively evaluate and analyse data - Ensure that company data is record accurately and is correct - Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies- Perform regular client outreach to promote the company’s proposition and secure businessBenefits/What you get:- Fantastic Basic salary of £25,000- Attractive Y1 OTE of £30,000- Company car!- Industry renowned training and support schemes- Lucrative commission and bonus structure- Increasing autonomy as you become more skilled in the role- Pension contributionsGraduate Data Analyst: What we’re looking for- Educated to degree level- Valid driver’s license for at least a year- Excellent communication skills across a variety of platforms- Dynamic personality that can handle multiple workloadsNext Steps:If you require this job specification or to apply in an alternate format please visit the Pareto website.


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39768942
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39766530?source=searchResults#/jobs/data-analyst-jobs,"£32,250 per annum















Reading



, Berkshire




Permanent, full-time



                n/a
            


                Be one of the first ten applicants
            






                        Apply now
                    












Graduate Data AnalystRef: J2521:M4:GJ:GDA:1Salary: £32,250They promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the Tech sphere, we have already placed a number of Pareto graduates into this role and the  success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!The Role: Graduate Data Analyst Sector: Tech/Telecoms As a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:•Effectively evaluate and analyse data •Ensure that company data is record accurately and is correct •Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies• Perform regular client outreach to promote the company’s proposition and secure businessBenefits/What you get: - A very competitive starting salary of £32,250- Excellent training that is geared towards your progression- Regular socials in an inclusive, welcoming atmosphere- Increasing autonomy and progression as you progress- A modern, fun office in a highly sought after Bracknell locationGraduate Data Analyst: What we’re looking for•Essential: Degree educated, any discipline•Drive and ambition with the desire to succeedNext Steps: If you require this job specification or to apply in an alternate format please visit the Pareto website.(Please note that due to the high volume of applications we receive we are unable to contact all applicants directly. If you haven’t heard from us within 28 days please consider your application to have been unsuccessful).


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39766530
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39732662?source=searchResults#/jobs/data-analyst-jobs,"£25,000 - £30,000 per annum















Manchester



, Lancashire




Permanent, full-time



                n/a
            






                        Apply now
                    












Title: Graduate Data AnalystSalary: Basic salary of £25,000 with Y1 OTE of £30,000Location: PrestwichREF: J9449:MAN:GJ:GDA:PRE:5Sector: Technology/SecurityThey promote and support progressive careers within this company and offer a fantastic benefits package as well as a unique, fun working environment. A huge name in the Security sphere, they’re now looking to relocate ambitious graduates to their Prestwich  office! We have already placed a number of Pareto graduates into this role and the success of the business and candidates has meant they are looking to expand the team further and invest in new graduate talent!The Role: Graduate Data Analyst Sector: Technology/SecurityAs a Graduate Data Analyst, you will join the front line of this multi-national organisation. This is a unique opportunity to work across all verticals as a knowledge broker, acting as an intermediary: between clients and experts, connecting customers with  the blue chip organisation you’ll be working within!Training is a vital part of being in this team and there is a comprehensive training programme for every graduate. Mentoring is a continued theme throughout your career in this organisation and as you become more competent your responsibilities develop. Opening  up opportunities for candidates to grow the client base and develop your own team to support you in project delivery!Responsibilities as a Graduate Data Analyst:- Effectively evaluate and analyse data - Ensure that company data is record accurately and is correct - Work as part of a team to evaluate and analyse key data that will be used to shape future business strategies- Perform regular client outreach to promote the company’s proposition and secure businessBenefits/What you get:- Fantastic Basic salary of £25,000- Attractive Y1 OTE of £30,000- Company car!- Industry renowned training and support schemes- Lucrative commission and bonus structure- Increasing autonomy as you become more skilled in the role- Pension contributionsGraduate Data Analyst: What we’re looking for- Educated to degree level- Valid driver’s license for at least a year- Excellent communication skills across a variety of platforms- Dynamic personality that can handle multiple workloadsNext Steps:If you require this job specification or to apply in an alternate format please visit the Pareto website.


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39732662
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Marketing Data Analyst,https://www.reed.co.uk/jobs/marketing-data-analyst/39843700?source=searchResults#/jobs/data-analyst-jobs,"£40,000 - £45,000 per annum















London



, South East England




Permanent, full-time



                Be one of the first ten applicants
            






                        Apply on employer's website
                    


Marketing Data AnalystAre you a Marketing Data Analyst who has strong knowledge and experiences with Salesforce and CRM? In addition, if you are seeking a fast-paced position with a commercial focus I would encourage you to read on. Marketing Data Analyst - salary up to £40,000 pa (dependent on experience), Permanent, City LondonWho will you be working for?Our Client is an innovative leader in financial education and examinations with over 2 decades of unrivalled experience in delivering these specialist services to the finance sector. This position reports directly into the Global Head.What will you be doing?As Marketing Data Analyst, you will take the lead in optimising customer journey outcome and support the business development using data analysis.Your day-to-day is likely to also include:* Researching and reporting on lead performance, product portfolio and customer value.* Build strong working relationships across departments including marketing and sales to ensure data governance and compliance.* Act up as first point of contact for all enquiries relating to data, salesforce and CRM queries.* Monitoring of leads generated with the objective of increasing productivity.* Implementation of targeting and testing processes/models.* Advising internal teams; marketing for example on email automation strategy.* Generally, data analyses where required.What do you need?As Marketing Data Analyst,you will have the following:* Exceptional practical knowledge of CRM, Salesforce and email automations.* You will have a minimum of 2 years' experience within a similar role.* Previous experience with one of the following Marketo, Silverpop, Eloqua or Hubspot.* Highly capable and confident user of Microsoft Excel, PowerPoint and Word.* Ability to work well under pressure and within a fast-paced environment.* Commercial, positive and flexible approach to working independently and as part of a team.* Good attention to detail.What's in it for you?This is an exciting permanent opportunity to work for a professional and reputable company.You can expect to receive a competitive basic salary of 40,000-£45,000 pa (dependent on experience). This package will also include private medical insurance (post 1 month service), generous holiday entitlement, employee pension contribution and death in service.How to applyPlease select the 'apply' button and upload your cv in the pop-out window to be considered for this roleYOU MUST UPLOAD YOUR CV IN THE POP-OUT WINDOW TO BE CONSIDERED FOR THIS ROLE


 








                        Apply on employer's website
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39843700
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Graduate Data Analyst,https://www.reed.co.uk/jobs/graduate-data-analyst/39552250?source=searchResults#/jobs/data-analyst-jobs,"£26,000 - £28,000 per annum















Birmingham



, West Midlands




Permanent, full-time







                        Apply now
                    


Are you a recent Graduate looking to join a fast growing company with amazing career progression? An award winning Financial Technology Company, which is ranked in The Sunday Times Hiscox Tech Track 100 and is one of the UK's Tech City's Future Fifty companies, is looking to recruit a Data Analyst. This fantastic Graduate Data Analyst opportunity offers: -Learning and development with an amazing Graduate Training Program. -Work with a fast, growing and international leading provider. -Monthly performance reviews, excellent career progression and career structure. A typical day as a Graduate Data Analyst will involve: -Work with clients on the Sales team going through the processes -Creating data validity using specialist tools and knowledge gained -Run applications to validate data -Handle data in the mutual funds area -Working with other team member -You will be trained in supporting existing clients and new clients The successful Graduate Data Analyst must have: -A degree in Engineering, Scientific, IT or Mathematical degree -Strong A Levels in Maths or Science -Excellent verbal and written communication skills -Able to build rapport/relationships (With clients) -Strong analytical, Problem solving and Logical thinking skills -An interest in IT & financial sector -Knowledge of SQL Databases The Graduate Data Analyst will receive a fully comprehensive package including; -Competitive Salary -Pension scheme -Private healthcare -Personal development opportunities -25+ days holiday -Regular performance reviews - Regular team adventures/ Celebrations Please click 'Apply' to be put forward for the role. 2019 Graduate? Click ""Apply"" if this is what your looking for


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39552250
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
Senior Data Analyst,https://www.reed.co.uk/jobs/senior-data-analyst/39672933?source=searchResults#/jobs/data-analyst-jobs,"£400.00 - £425.00 per day















Ipswich



, Suffolk




Contract, full-time







                        Apply now
                    


 Senior Data Analyst Our client who are a household name and who are a global player in the insurance industry have an exciting contract opportunity for a Senior Data Analyst for an initial 3 months. As an integral member of the UK MI team, the Senior Data Analyst is responsible  for the design, development, integration, implementation of and support of mission-critical Management Information reports. The purpose of the role is to support and administer the underlying UK SQL Server environment, but also to strive to improve the level  of reporting they can offer through innovative thinking and the utilisation of reporting methodologies. Skills required:  Expert in the data programming language skills of SQL Server (including stored procedures), SQL, MS Access and VBAHigh level of knowledge in relational databases including structure, content and interactionsAbility to understand the systems and business processes Good knowledge of business and insurance terms and proceduresProject and change management experience.The ability to work effectively with all staff regardless of seniority.Good written and verbal communicatorAwareness of big data and machine learning topicsKnowledge in the development of universes and complex reports within Business Objects Desk Intelligence and Business Objects Web Intelligence – desirable. Senior Data Analyst Due to the volume of applications received for positions, it will not be possible to respond to all applications and only applicants who are considered suitable for interview will be contacted.  Proactive Appointments Limited operates as an employment agency and employment business and is an equal opportunities organisation We take our obligations to protect your personal data very seriously.  Any information provided to us will be processed as detailed in our Privacy Notice, a copy of which can be found on our website http://proactive.it/privacy-notice/ 


 








                        Apply now
                    



Shortlisted
Shortlist



                        Share job
                    




Reference: 39672933
Bank or payment details should never be provided when applying for a job. For information on how to stay safe in your job search, visit SAFERjobs.
Report this job




 Get Job Alerts"
